                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 5.3109,                 14.839,                 4.6461,                      0,                      0,                      0,                      0,                 6.0476,                 10.086,                 4.1666,                0.00028,                0.00028,                0.00028
